Agency,ID,Date,Flow,SYM,,
USGS,9163500,1/16/2002,2190,A,,
USGS,9163500,1/17/2002,2270,A,,
USGS,9163500,1/18/2002,2370,A,,
USGS,9163500,1/19/2002,2230,A,,
USGS,9163500,1/20/2002,2180,A,,
USGS,9163500,1/21/2002,2240,A,,
USGS,9163500,1/22/2002,2410,A,,
USGS,9163500,1/23/2002,2530,A,,
USGS,9163500,1/24/2002,2370,A,,
USGS,9163500,1/25/2002,2210,A,,
USGS,9163500,1/26/2002,1990,A,,
USGS,9163500,1/27/2002,2160,A,,
USGS,9163500,1/28/2002,2540,A,,
USGS,9163500,1/29/2002,2570,A,,
USGS,9163500,1/30/2002,2480,A,,
USGS,9163500,1/31/2002,2290,A,,
USGS,9163500,2/1/2002,2060,A,,
USGS,9163500,2/2/2002,2020,A,,
USGS,9163500,2/3/2002,2010,A,,
USGS,9163500,2/4/2002,2200,A,,
USGS,9163500,2/5/2002,2260,A,,
USGS,9163500,2/6/2002,2200,A,,
USGS,9163500,2/7/2002,2190,A,,
USGS,9163500,2/8/2002,2250,A,,
USGS,9163500,2/9/2002,2240,A,,
USGS,9163500,2/10/2002,2240,A,,
USGS,9163500,2/11/2002,2290,A,,
USGS,9163500,2/12/2002,2220,A,,
USGS,9163500,2/13/2002,2170,A,,
USGS,9163500,2/14/2002,2250,A,,
USGS,9163500,2/15/2002,2300,A,,
USGS,9163500,2/16/2002,2320,A,,
USGS,9163500,2/17/2002,2440,A,,
USGS,9163500,2/18/2002,2360,A,,
USGS,9163500,2/19/2002,2370,A,,
USGS,9163500,2/20/2002,2410,A,,
USGS,9163500,2/21/2002,2380,A,,
USGS,9163500,2/22/2002,2320,A,,
USGS,9163500,2/23/2002,2250,A,,
USGS,9163500,2/24/2002,2230,A,,
USGS,9163500,2/25/2002,2240,A,,
USGS,9163500,2/26/2002,2240,A,,
USGS,9163500,2/27/2002,2070,A,,
USGS,9163500,2/28/2002,1980,A,,
USGS,9163500,3/1/2002,2120,A,,
USGS,9163500,3/2/2002,2150,A,,
USGS,9163500,3/3/2002,2080,A,,
USGS,9163500,3/4/2002,1980,A,,
USGS,9163500,3/5/2002,2030,A,,
USGS,9163500,3/6/2002,2180,A,,
USGS,9163500,3/7/2002,2250,A,,
USGS,9163500,3/8/2002,2340,A,,
USGS,9163500,3/9/2002,2450,A,,
USGS,9163500,3/10/2002,2300,A,,
USGS,9163500,3/11/2002,2150,A,,
USGS,9163500,3/12/2002,2310,A,,
USGS,9163500,3/13/2002,2330,A,,
USGS,9163500,3/14/2002,2530,A,,
USGS,9163500,3/15/2002,2680,A,,
USGS,9163500,3/16/2002,2410,A,,
USGS,9163500,3/17/2002,2300,A,,
USGS,9163500,3/18/2002,2230,A,,
USGS,9163500,3/19/2002,2210,A,,
USGS,9163500,3/20/2002,2160,A,,
USGS,9163500,3/21/2002,2170,A,,
USGS,9163500,3/22/2002,2300,A,,
USGS,9163500,3/23/2002,2530,A,,
USGS,9163500,3/24/2002,2560,A,,
USGS,9163500,3/25/2002,2690,A,,
USGS,9163500,3/26/2002,2540,A,,
USGS,9163500,3/27/2002,2610,A,,
USGS,9163500,3/28/2002,2480,A,,
USGS,9163500,3/29/2002,2430,A,,
USGS,9163500,3/30/2002,2560,A,,
USGS,9163500,3/31/2002,2690,A,,
USGS,9163500,4/1/2002,3060,A,,
USGS,9163500,4/2/2002,3050,A,,
USGS,9163500,4/3/2002,2860,A,,
USGS,9163500,4/4/2002,3160,A,,
USGS,9163500,4/5/2002,3240,A,,
USGS,9163500,4/6/2002,3650,A,,
USGS,9163500,4/7/2002,3510,A,,
USGS,9163500,4/8/2002,3330,A,,
USGS,9163500,4/9/2002,3090,A,,
USGS,9163500,4/10/2002,2870,A,,
USGS,9163500,4/11/2002,3000,A,,
USGS,9163500,4/12/2002,3420,A,,
USGS,9163500,4/13/2002,3250,A,,
USGS,9163500,4/14/2002,2870,A,,
USGS,9163500,4/15/2002,2560,A,,
USGS,9163500,4/16/2002,2900,A,,
USGS,9163500,4/17/2002,3110,A,,
USGS,9163500,4/18/2002,2930,A,,
USGS,9163500,4/19/2002,2520,A,,
USGS,9163500,4/20/2002,2020,A,,
USGS,9163500,4/21/2002,1980,A,,
USGS,9163500,4/22/2002,2270,A,,
USGS,9163500,4/23/2002,2130,A,,
USGS,9163500,4/24/2002,1940,A,,
USGS,9163500,4/25/2002,1600,A,,
USGS,9163500,4/26/2002,1860,A,,
USGS,9163500,4/27/2002,2490,A,,
USGS,9163500,4/28/2002,2570,A,,
USGS,9163500,4/29/2002,2560,A,,
USGS,9163500,4/30/2002,2230,A,,
USGS,9163500,5/1/2002,1960,A,,
USGS,9163500,5/2/2002,1870,A,,
USGS,9163500,5/3/2002,2300,A,,
USGS,9163500,5/4/2002,2280,A,,
USGS,9163500,5/5/2002,1870,A,,
USGS,9163500,5/6/2002,1780,A,,
USGS,9163500,5/7/2002,2020,A,,
USGS,9163500,5/8/2002,2430,A,,
USGS,9163500,5/9/2002,2860,A,,
USGS,9163500,5/10/2002,2870,A,,
USGS,9163500,5/11/2002,2400,A,,
USGS,9163500,5/12/2002,2290,A,,
USGS,9163500,5/13/2002,2100,A,,
USGS,9163500,5/14/2002,2230,A,,
USGS,9163500,5/15/2002,2040,A,,
USGS,9163500,5/16/2002,2220,A,,
USGS,9163500,5/17/2002,2570,A,,
USGS,9163500,5/18/2002,3070,A,,
USGS,9163500,5/19/2002,3060,A,,
USGS,9163500,5/20/2002,3340,A,,
USGS,9163500,5/21/2002,3730,A,,
USGS,9163500,5/22/2002,3920,A,,
USGS,9163500,5/23/2002,3950,A,,
USGS,9163500,5/24/2002,3540,A,,
USGS,9163500,5/25/2002,3250,A,,
USGS,9163500,5/26/2002,2890,A,,
USGS,9163500,5/27/2002,2560,A,,
USGS,9163500,5/28/2002,2430,A,,
USGS,9163500,5/29/2002,2420,A,,
USGS,9163500,5/30/2002,2590,A,,
USGS,9163500,5/31/2002,3010,A,,
USGS,9163500,6/1/2002,3830,A,,
USGS,9163500,6/2/2002,4470,A,,
USGS,9163500,6/3/2002,4360,A,,
USGS,9163500,6/4/2002,4260,A,,
USGS,9163500,6/5/2002,3750,A,,
USGS,9163500,6/6/2002,3290,A,,
USGS,9163500,6/7/2002,2970,A,,
USGS,9163500,6/8/2002,2980,A,,
USGS,9163500,6/9/2002,2980,A,,
USGS,9163500,6/10/2002,2910,A,,
USGS,9163500,6/11/2002,2870,A,,
USGS,9163500,6/12/2002,2660,A,,
USGS,9163500,6/13/2002,2420,A,,
USGS,9163500,6/14/2002,2230,A,,
USGS,9163500,6/15/2002,2030,A,,
USGS,9163500,6/16/2002,1950,A,,
USGS,9163500,6/17/2002,1930,A,,
USGS,9163500,6/18/2002,1900,A,,
USGS,9163500,6/19/2002,1740,A,,
USGS,9163500,6/20/2002,1570,A,,
USGS,9163500,6/21/2002,1570,A,,
USGS,9163500,6/22/2002,1570,A,,
USGS,9163500,6/23/2002,1600,A,,
USGS,9163500,6/24/2002,1610,A,,
USGS,9163500,6/25/2002,1580,A,,
USGS,9163500,6/26/2002,1500,A,,
USGS,9163500,6/27/2002,1520,A,,
USGS,9163500,6/28/2002,1570,A,,
USGS,9163500,6/29/2002,1640,A,,
USGS,9163500,6/30/2002,1660,A,,
USGS,9163500,7/1/2002,1620,A,,
USGS,9163500,7/2/2002,1780,A,,
USGS,9163500,7/3/2002,1810,A,,
USGS,9163500,7/4/2002,1680,A,,
USGS,9163500,7/5/2002,1700,A,,
USGS,9163500,7/6/2002,1940,A,,
USGS,9163500,7/7/2002,2250,A,,
USGS,9163500,7/8/2002,2120,A,,
USGS,9163500,7/9/2002,1900,A,,
USGS,9163500,7/10/2002,1780,A,,
USGS,9163500,7/11/2002,1820,A,,
USGS,9163500,7/12/2002,1740,A,,
USGS,9163500,7/13/2002,1610,A,,
USGS,9163500,7/14/2002,1530,A,,
USGS,9163500,7/15/2002,1450,A,,
USGS,9163500,7/16/2002,1410,A,,
USGS,9163500,7/17/2002,1450,A,,
USGS,9163500,7/18/2002,1440,A,,
USGS,9163500,7/19/2002,1420,A,,
USGS,9163500,7/20/2002,1480,A,,
USGS,9163500,7/21/2002,1530,A,,
USGS,9163500,7/22/2002,1570,A,,
USGS,9163500,7/23/2002,1670,A,,
USGS,9163500,7/24/2002,1640,A,,
USGS,9163500,7/25/2002,1560,A,,
USGS,9163500,7/26/2002,1640,A,,
USGS,9163500,7/27/2002,1770,A,,
USGS,9163500,7/28/2002,1820,A,,
USGS,9163500,7/29/2002,1740,A,,
USGS,9163500,7/30/2002,1580,A,,
USGS,9163500,7/31/2002,1460,A,,
USGS,9163500,8/1/2002,1330,A,,
USGS,9163500,8/2/2002,1320,A,,
USGS,9163500,8/3/2002,1430,A,,
USGS,9163500,8/4/2002,1530,A,,
USGS,9163500,8/5/2002,1580,A,,
USGS,9163500,8/6/2002,2090,A,,
USGS,9163500,8/7/2002,2280,A,,
USGS,9163500,8/8/2002,2090,A,,
USGS,9163500,8/9/2002,2100,A,,
USGS,9163500,8/10/2002,2080,A,,
USGS,9163500,8/11/2002,1930,A,,
USGS,9163500,8/12/2002,1650,A,,
USGS,9163500,8/13/2002,1490,A,,
USGS,9163500,8/14/2002,1360,A,,
USGS,9163500,8/15/2002,1320,A,,
USGS,9163500,8/16/2002,1330,A,,
USGS,9163500,8/17/2002,1310,A,,
USGS,9163500,8/18/2002,1300,A,,
USGS,9163500,8/19/2002,1280,A,,
USGS,9163500,8/20/2002,1370,A,,
USGS,9163500,8/21/2002,1650,A,,
USGS,9163500,8/22/2002,1810,A,,
USGS,9163500,8/23/2002,1770,A,,
USGS,9163500,8/24/2002,1770,A,,
USGS,9163500,8/25/2002,1590,A,,
USGS,9163500,8/26/2002,1480,A,,
USGS,9163500,8/27/2002,1360,A,,
USGS,9163500,8/28/2002,1360,A,,
USGS,9163500,8/29/2002,1370,A,,
USGS,9163500,8/30/2002,1590,A,,
USGS,9163500,8/31/2002,1600,A,,
USGS,9163500,9/1/2002,1570,A,,
USGS,9163500,9/2/2002,1490,A,,
USGS,9163500,9/3/2002,1470,A,,
USGS,9163500,9/4/2002,1430,A,,
USGS,9163500,9/5/2002,1350,A,,
USGS,9163500,9/6/2002,1290,A,,
USGS,9163500,9/7/2002,1510,A,,
USGS,9163500,9/8/2002,2230,A,,
USGS,9163500,9/9/2002,1950,A,,
USGS,9163500,9/10/2002,2010,A,,
USGS,9163500,9/11/2002,1930,A,,
USGS,9163500,9/12/2002,2550,A,,
USGS,9163500,9/13/2002,2800,A,,
USGS,9163500,9/14/2002,2460,A,,
USGS,9163500,9/15/2002,2460,A,,
USGS,9163500,9/16/2002,2320,A,,
USGS,9163500,9/17/2002,2380,A,,
USGS,9163500,9/18/2002,2360,A,,
USGS,9163500,9/19/2002,2830,A,,
USGS,9163500,9/20/2002,2730,A,,
USGS,9163500,9/21/2002,2650,A,,
USGS,9163500,9/22/2002,2450,A,,
USGS,9163500,9/23/2002,2190,A,,
USGS,9163500,9/24/2002,2070,A,,
USGS,9163500,9/25/2002,1790,A,,
USGS,9163500,9/26/2002,1780,A,,
USGS,9163500,9/27/2002,1840,A,,
USGS,9163500,9/28/2002,1890,A,,
USGS,9163500,9/29/2002,2330,A,,
USGS,9163500,9/30/2002,2700,A,,
USGS,9163500,10/1/2002,2530,A,,
USGS,9163500,10/2/2002,2490,A,,
USGS,9163500,10/3/2002,2930,A,,
USGS,9163500,10/4/2002,3540,A,,
USGS,9163500,10/5/2002,2980,A,,
USGS,9163500,10/6/2002,2760,A,,
USGS,9163500,10/7/2002,2700,A,,
USGS,9163500,10/8/2002,2620,A,,
USGS,9163500,10/9/2002,2520,A,,
USGS,9163500,10/10/2002,2450,A,,
USGS,9163500,10/11/2002,2370,A,,
USGS,9163500,10/12/2002,2300,A,,
USGS,9163500,10/13/2002,2240,A,,
USGS,9163500,10/14/2002,2260,A,,
USGS,9163500,10/15/2002,2240,A,,
USGS,9163500,10/16/2002,2210,A,,
USGS,9163500,10/17/2002,2110,A,,
USGS,9163500,10/18/2002,2110,A,,
USGS,9163500,10/19/2002,2110,A,,
USGS,9163500,10/20/2002,2090,A,,
USGS,9163500,10/21/2002,2060,A,,
USGS,9163500,10/22/2002,2070,A,,
USGS,9163500,10/23/2002,2090,A,,
USGS,9163500,10/24/2002,2320,A,,
USGS,9163500,10/25/2002,2690,A,,
USGS,9163500,10/26/2002,2600,A,,
USGS,9163500,10/27/2002,2430,A,,
USGS,9163500,10/28/2002,2470,A,,
USGS,9163500,10/29/2002,2570,A,,
USGS,9163500,10/30/2002,2600,A,,
USGS,9163500,10/31/2002,2630,A,,
USGS,9163500,11/1/2002,3040,A,,
USGS,9163500,11/2/2002,2950,A,,
USGS,9163500,11/3/2002,2790,A,,
USGS,9163500,11/4/2002,2720,A,,
USGS,9163500,11/5/2002,2690,A:e,,
USGS,9163500,11/6/2002,2710,A:e,,
USGS,9163500,11/7/2002,2670,A:e,,
USGS,9163500,11/8/2002,2730,A,,
USGS,9163500,11/9/2002,3790,A,,
USGS,9163500,11/10/2002,3570,A,,
USGS,9163500,11/11/2002,3120,A,,
USGS,9163500,11/12/2002,2860,A,,
USGS,9163500,11/13/2002,2740,A,,
USGS,9163500,11/14/2002,2630,A,,
USGS,9163500,11/15/2002,2650,A,,
USGS,9163500,11/16/2002,2650,A,,
USGS,9163500,11/17/2002,2600,A,,
USGS,9163500,11/18/2002,2480,A,,
USGS,9163500,11/19/2002,2470,A,,
USGS,9163500,11/20/2002,2400,A,,
USGS,9163500,11/21/2002,2210,A,,
USGS,9163500,11/22/2002,2230,A,,
USGS,9163500,11/23/2002,2280,A,,
USGS,9163500,11/24/2002,2260,A,,
USGS,9163500,11/25/2002,2250,A,,
USGS,9163500,11/26/2002,2250,A:e,,
USGS,9163500,11/27/2002,2260,A:e,,
USGS,9163500,11/28/2002,2070,A:e,,
USGS,9163500,11/29/2002,1930,A:e,,
USGS,9163500,11/30/2002,2080,A:e,,
USGS,9163500,12/1/2002,2180,A,,
USGS,9163500,12/2/2002,2190,A,,
USGS,9163500,12/3/2002,2250,A:e,,
USGS,9163500,12/4/2002,2350,A:e,,
USGS,9163500,12/5/2002,2180,A,,
USGS,9163500,12/6/2002,2130,A,,
USGS,9163500,12/7/2002,2170,A,,
USGS,9163500,12/8/2002,2130,A,,
USGS,9163500,12/9/2002,2030,A:e,,
USGS,9163500,12/10/2002,2010,A:e,,
USGS,9163500,12/11/2002,1840,A,,
USGS,9163500,12/12/2002,1920,A,,
USGS,9163500,12/13/2002,1900,A,,
USGS,9163500,12/14/2002,1940,A,,
USGS,9163500,12/15/2002,2010,A,,
USGS,9163500,12/16/2002,1940,A,,
USGS,9163500,12/17/2002,1950,A,,
USGS,9163500,12/18/2002,1970,A,,
USGS,9163500,12/19/2002,2050,A,,
USGS,9163500,12/20/2002,2010,A,,
USGS,9163500,12/21/2002,1890,A,,
USGS,9163500,12/22/2002,1850,A,,
USGS,9163500,12/23/2002,1930,A,,
USGS,9163500,12/24/2002,1790,A,,
USGS,9163500,12/25/2002,1800,A,,
USGS,9163500,12/26/2002,1780,A,,
USGS,9163500,12/27/2002,1800,A,,
USGS,9163500,12/28/2002,1740,A,,
USGS,9163500,12/29/2002,1770,A,,
USGS,9163500,12/30/2002,1920,A,,
USGS,9163500,12/31/2002,1950,A,,
USGS,9163500,1/1/2003,1930,A,,
USGS,9163500,1/2/2003,1850,A,,
USGS,9163500,1/3/2003,1870,A,,
USGS,9163500,1/4/2003,1800,A,,
USGS,9163500,1/5/2003,1930,A,,
USGS,9163500,1/6/2003,1990,A,,
USGS,9163500,1/7/2003,1960,A,,
USGS,9163500,1/8/2003,1920,A,,
USGS,9163500,1/9/2003,1840,A,,
USGS,9163500,1/10/2003,1840,A,,
USGS,9163500,1/11/2003,1900,A,,
USGS,9163500,1/12/2003,1970,A,,
USGS,9163500,1/13/2003,1980,A,,
USGS,9163500,1/14/2003,1940,A,,
USGS,9163500,1/15/2003,1890,A,,
USGS,9163500,1/16/2003,1890,A,,
USGS,9163500,1/17/2003,1860,A,,
USGS,9163500,1/18/2003,1790,A,,
USGS,9163500,1/19/2003,1840,A,,
USGS,9163500,1/20/2003,1760,A,,
USGS,9163500,1/21/2003,1780,A,,
USGS,9163500,1/22/2003,1830,A,,
USGS,9163500,1/23/2003,1860,A,,
USGS,9163500,1/24/2003,1880,A,,
USGS,9163500,1/25/2003,1900,A,,
USGS,9163500,1/26/2003,1880,A,,
USGS,9163500,1/27/2003,1880,A,,
USGS,9163500,1/28/2003,1860,A,,
USGS,9163500,1/29/2003,1850,A,,
USGS,9163500,1/30/2003,1860,A,,
USGS,9163500,1/31/2003,1830,A,,
USGS,9163500,2/1/2003,1820,A,,
USGS,9163500,2/2/2003,1890,A,,
USGS,9163500,2/3/2003,1940,A,,
USGS,9163500,2/4/2003,1920,A,,
USGS,9163500,2/5/2003,1860,A,,
USGS,9163500,2/6/2003,1750,A,,
USGS,9163500,2/7/2003,1720,A,,
USGS,9163500,2/8/2003,1560,A,,
USGS,9163500,2/9/2003,1530,A,,
USGS,9163500,2/10/2003,1520,A,,
USGS,9163500,2/11/2003,1610,A,,
USGS,9163500,2/12/2003,1750,A,,
USGS,9163500,2/13/2003,1840,A,,
USGS,9163500,2/14/2003,1940,A,,
USGS,9163500,2/15/2003,2200,A,,
USGS,9163500,2/16/2003,2140,A,,
USGS,9163500,2/17/2003,2010,A,,
USGS,9163500,2/18/2003,1900,A,,
USGS,9163500,2/19/2003,1880,A,,
USGS,9163500,2/20/2003,1830,A,,
USGS,9163500,2/21/2003,1760,A,,
USGS,9163500,2/22/2003,1730,A,,
USGS,9163500,2/23/2003,1780,A,,
USGS,9163500,2/24/2003,1770,A,,
USGS,9163500,2/25/2003,1750,A,,
USGS,9163500,2/26/2003,1800,A,,
USGS,9163500,2/27/2003,1910,A,,
USGS,9163500,2/28/2003,1900,A,,
USGS,9163500,3/1/2003,1930,A,,
USGS,9163500,3/2/2003,1860,A,,
USGS,9163500,3/3/2003,1800,A,,
USGS,9163500,3/4/2003,1780,A,,
USGS,9163500,3/5/2003,1770,A,,
USGS,9163500,3/6/2003,1840,A,,
USGS,9163500,3/7/2003,1810,A,,
USGS,9163500,3/8/2003,1920,A,,
USGS,9163500,3/9/2003,1850,A,,
USGS,9163500,3/10/2003,1850,A,,
USGS,9163500,3/11/2003,1870,A,,
USGS,9163500,3/12/2003,1930,A,,
USGS,9163500,3/13/2003,2020,A,,
USGS,9163500,3/14/2003,2140,A,,
USGS,9163500,3/15/2003,2170,A,,
USGS,9163500,3/16/2003,2330,A,,
USGS,9163500,3/17/2003,2350,A,,
USGS,9163500,3/18/2003,2230,A,,
USGS,9163500,3/19/2003,2130,A,,
USGS,9163500,3/20/2003,2110,A,,
USGS,9163500,3/21/2003,2010,A,,
USGS,9163500,3/22/2003,1980,A,,
USGS,9163500,3/23/2003,1940,A,,
USGS,9163500,3/24/2003,1980,A,,
USGS,9163500,3/25/2003,2210,A,,
USGS,9163500,3/26/2003,2320,A,,
USGS,9163500,3/27/2003,2270,A,,
USGS,9163500,3/28/2003,2170,A,,
USGS,9163500,3/29/2003,2180,A,,
USGS,9163500,3/30/2003,2130,A,,
USGS,9163500,3/31/2003,2040,A,,
USGS,9163500,4/1/2003,1930,A,,
USGS,9163500,4/2/2003,1850,A,,
USGS,9163500,4/3/2003,1830,A,,
USGS,9163500,4/4/2003,2070,A,,
USGS,9163500,4/5/2003,2160,A,,
USGS,9163500,4/6/2003,2120,A,,
USGS,9163500,4/7/2003,1970,A,,
USGS,9163500,4/8/2003,1680,A,,
USGS,9163500,4/9/2003,1630,A,,
USGS,9163500,4/10/2003,1420,A,,
USGS,9163500,4/11/2003,1350,A,,
USGS,9163500,4/12/2003,1380,A,,
USGS,9163500,4/13/2003,1670,A,,
USGS,9163500,4/14/2003,1970,A,,
USGS,9163500,4/15/2003,2370,A,,
USGS,9163500,4/16/2003,3030,A,,
USGS,9163500,4/17/2003,2880,A,,
USGS,9163500,4/18/2003,2540,A,,
USGS,9163500,4/19/2003,2440,A,,
USGS,9163500,4/20/2003,2340,A,,
USGS,9163500,4/21/2003,2050,A,,
USGS,9163500,4/22/2003,1910,A,,
USGS,9163500,4/23/2003,2020,A,,
USGS,9163500,4/24/2003,2510,A,,
USGS,9163500,4/25/2003,2650,A,,
USGS,9163500,4/26/2003,2510,A,,
USGS,9163500,4/27/2003,2890,A,,
USGS,9163500,4/28/2003,3840,A,,
USGS,9163500,4/29/2003,4550,A,,
USGS,9163500,4/30/2003,4670,A,,
USGS,9163500,5/1/2003,4280,A,,
USGS,9163500,5/2/2003,3910,A,,
USGS,9163500,5/3/2003,3570,A,,
USGS,9163500,5/4/2003,3740,A,,
USGS,9163500,5/5/2003,4410,A,,
USGS,9163500,5/6/2003,4310,A,,
USGS,9163500,5/7/2003,3800,A,,
USGS,9163500,5/8/2003,3450,A,,
USGS,9163500,5/9/2003,3440,A,,
USGS,9163500,5/10/2003,3970,A,,
USGS,9163500,5/11/2003,3590,A,,
USGS,9163500,5/12/2003,3620,A,,
USGS,9163500,5/13/2003,3400,A,,
USGS,9163500,5/14/2003,3470,A,,
USGS,9163500,5/15/2003,3930,A,,
USGS,9163500,5/16/2003,5790,A,,
USGS,9163500,5/17/2003,7530,A,,
USGS,9163500,5/18/2003,9510,A,,
USGS,9163500,5/19/2003,11900,A,,
USGS,9163500,5/20/2003,12400,A,,
USGS,9163500,5/21/2003,12000,A,,
USGS,9163500,5/22/2003,12100,A,,
USGS,9163500,5/23/2003,12800,A,,
USGS,9163500,5/24/2003,14000,A,,
USGS,9163500,5/25/2003,14600,A,,
USGS,9163500,5/26/2003,15600,A,,
USGS,9163500,5/27/2003,15700,A,,
USGS,9163500,5/28/2003,16800,A,,
USGS,9163500,5/29/2003,19000,A,,
USGS,9163500,5/30/2003,20900,A,,
USGS,9163500,5/31/2003,22800,A,,
USGS,9163500,6/1/2003,22900,A,,
USGS,9163500,6/2/2003,24500,A,,
USGS,9163500,6/3/2003,23900,A,,
USGS,9163500,6/4/2003,19500,A,,
USGS,9163500,6/5/2003,16600,A,,
USGS,9163500,6/6/2003,14200,A,,
USGS,9163500,6/7/2003,11900,A,,
USGS,9163500,6/8/2003,10600,A,,
USGS,9163500,6/9/2003,9630,A,,
USGS,9163500,6/10/2003,9480,A,,
USGS,9163500,6/11/2003,9460,A,,
USGS,9163500,6/12/2003,9060,A,,
USGS,9163500,6/13/2003,9010,A,,
USGS,9163500,6/14/2003,8890,A,,
USGS,9163500,6/15/2003,8320,A,,
USGS,9163500,6/16/2003,8230,A,,
USGS,9163500,6/17/2003,8280,A,,
USGS,9163500,6/18/2003,7590,A,,
USGS,9163500,6/19/2003,7280,A,,
USGS,9163500,6/20/2003,7200,A,,
USGS,9163500,6/21/2003,7330,A,,
USGS,9163500,6/22/2003,6970,A,,
USGS,9163500,6/23/2003,6500,A,,
USGS,9163500,6/24/2003,6300,A,,
USGS,9163500,6/25/2003,5830,A,,
USGS,9163500,6/26/2003,5130,A,,
USGS,9163500,6/27/2003,4690,A,,
USGS,9163500,6/28/2003,4630,A,,
USGS,9163500,6/29/2003,4620,A,,
USGS,9163500,6/30/2003,4500,A,,
USGS,9163500,7/1/2003,4280,A,,
USGS,9163500,7/2/2003,4130,A,,
USGS,9163500,7/3/2003,3970,A,,
USGS,9163500,7/4/2003,3930,A,,
USGS,9163500,7/5/2003,4040,A,,
USGS,9163500,7/6/2003,3980,A,,
USGS,9163500,7/7/2003,3790,A,,
USGS,9163500,7/8/2003,3630,A,,
USGS,9163500,7/9/2003,3340,A,,
USGS,9163500,7/10/2003,3030,A,,
USGS,9163500,7/11/2003,2930,A,,
USGS,9163500,7/12/2003,2830,A,,
USGS,9163500,7/13/2003,2740,A,,
USGS,9163500,7/14/2003,2750,A,,
USGS,9163500,7/15/2003,2730,A,,
USGS,9163500,7/16/2003,2620,A,,
USGS,9163500,7/17/2003,2550,A,,
USGS,9163500,7/18/2003,2650,A,,
USGS,9163500,7/19/2003,2600,A,,
USGS,9163500,7/20/2003,2660,A,,
USGS,9163500,7/21/2003,2670,A,,
USGS,9163500,7/22/2003,2590,A,,
USGS,9163500,7/23/2003,2480,A,,
USGS,9163500,7/24/2003,2590,A,,
USGS,9163500,7/25/2003,2480,A,,
USGS,9163500,7/26/2003,2400,A,,
USGS,9163500,7/27/2003,2460,A,,
USGS,9163500,7/28/2003,3020,A,,
USGS,9163500,7/29/2003,3290,A,,
USGS,9163500,7/30/2003,3070,A,,
USGS,9163500,7/31/2003,2810,A,,
USGS,9163500,8/1/2003,2750,A,,
USGS,9163500,8/2/2003,2600,A,,
USGS,9163500,8/3/2003,2560,A,,
USGS,9163500,8/4/2003,2560,A,,
USGS,9163500,8/5/2003,2490,A,,
USGS,9163500,8/6/2003,2490,A,,
USGS,9163500,8/7/2003,2440,A,,
USGS,9163500,8/8/2003,2410,A,,
USGS,9163500,8/9/2003,2430,A,,
USGS,9163500,8/10/2003,2440,A,,
USGS,9163500,8/11/2003,2370,A,,
USGS,9163500,8/12/2003,2260,A,,
USGS,9163500,8/13/2003,2220,A,,
USGS,9163500,8/14/2003,2180,A,,
USGS,9163500,8/15/2003,2210,A,,
USGS,9163500,8/16/2003,2580,A,,
USGS,9163500,8/17/2003,2730,A,,
USGS,9163500,8/18/2003,2680,A,,
USGS,9163500,8/19/2003,2860,A,,
USGS,9163500,8/20/2003,3100,A,,
USGS,9163500,8/21/2003,2990,A,,
USGS,9163500,8/22/2003,2680,A,,
USGS,9163500,8/23/2003,2830,A,,
USGS,9163500,8/24/2003,3350,A,,
USGS,9163500,8/25/2003,3050,A,,
USGS,9163500,8/26/2003,2980,A,,
USGS,9163500,8/27/2003,2860,A,,
USGS,9163500,8/28/2003,2830,A,,
USGS,9163500,8/29/2003,2890,A,,
USGS,9163500,8/30/2003,2850,A,,
USGS,9163500,8/31/2003,2800,A,,
USGS,9163500,9/1/2003,2840,A,,
USGS,9163500,9/2/2003,2820,A,,
USGS,9163500,9/3/2003,2730,A,,
USGS,9163500,9/4/2003,2500,A,,
USGS,9163500,9/5/2003,2580,A,,
USGS,9163500,9/6/2003,2830,A,,
USGS,9163500,9/7/2003,3840,A,,
USGS,9163500,9/8/2003,3760,A,,
USGS,9163500,9/9/2003,4000,A,,
USGS,9163500,9/10/2003,6030,A,,
USGS,9163500,9/11/2003,6860,A,,
USGS,9163500,9/12/2003,5530,A,,
USGS,9163500,9/13/2003,4670,A,,
USGS,9163500,9/14/2003,4330,A,,
USGS,9163500,9/15/2003,4160,A,,
USGS,9163500,9/16/2003,3960,A,,
USGS,9163500,9/17/2003,3760,A,,
USGS,9163500,9/18/2003,3530,A,,
USGS,9163500,9/19/2003,3390,A,,
USGS,9163500,9/20/2003,3560,A,,
USGS,9163500,9/21/2003,3520,A,,
USGS,9163500,9/22/2003,3470,A,,
USGS,9163500,9/23/2003,3320,A,,
USGS,9163500,9/24/2003,3140,A,,
USGS,9163500,9/25/2003,3000,A,,
USGS,9163500,9/26/2003,2970,A,,
USGS,9163500,9/27/2003,3000,A,,
USGS,9163500,9/28/2003,3060,A,,
USGS,9163500,9/29/2003,3000,A,,
USGS,9163500,9/30/2003,2960,A,,
USGS,9163500,10/1/2003,2920,A,,
USGS,9163500,10/2/2003,2890,A,,
USGS,9163500,10/3/2003,2990,A,,
USGS,9163500,10/4/2003,3230,A,,
USGS,9163500,10/5/2003,3390,A,,
USGS,9163500,10/6/2003,3410,A,,
USGS,9163500,10/7/2003,3350,A,,
USGS,9163500,10/8/2003,3310,A,,
USGS,9163500,10/9/2003,3200,A,,
USGS,9163500,10/10/2003,3130,A,,
USGS,9163500,10/11/2003,3120,A,,
